ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,ProsperRating (numeric),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors
95463417246880423AB9437,301273,34:29.1,C,36,Chargedoff,2009/3/30 0:00,0.12562,0.1045,0.0945,,,1,IA,Other,Full-time,18,FALSE,TRUE,640,659,1991/8/16 0:00,6,6,26,7,137,0,6,2,429,0,0,0,4010,0.76,1337,14,0.87,0,0.2,"$25,000-49,999",TRUE,2500,1,13,12,1,0,5000,3447.16,-40,1929,10,69,3000,2008/6/27 0:00,Q2 2008,CC8433665118980225FE0B8,97.44,389.76,288.84,100.92,-9.66,0,2711.16,2711.16,0,1,0,0,0,67
C38E357666057047095AF11,766910,02:27.1,,36,Chargedoff,2014/1/15 0:00,0.15324,0.1249,0.1149,6,7,7,FL,Other,Other,105,TRUE,FALSE,760,779,1982/5/1 0:00,7,6,23,6,343,0,1,1,17649,19,0,0,2427,0.14,14873,23,0.95,0,0.29,"$25,000-49,999",TRUE,3600,1,7,7,0,0,12400,10260.19,-12,176,8,10,9000,2013/5/15 0:00,Q2 2013,C5793557361111266CA25E6,301.04,903.12,626.31,276.81,-22.16,0,8373.69,8373.69,0,1,0,0,0,126
81FF3498016663976DB297C,483017,41:49.9,,36,Chargedoff,2013/1/15 0:00,0.31053,0.275,0.265,3,7,2,IL,Teacher,Employed,58,FALSE,FALSE,640,659,1993/12/28 0:00,7,6,32,3,1122,0,2,1,20,3,0,0,76422,0,6500,16,0.63,1,0.17,"$25,000-49,999",TRUE,3500,,,,,,,,,541,26,40,2700,2010/11/15 0:00,Q4 2010,FAD23498066012430598F22,110.95,2284.95,1177.12,1107.83,-27.32,0,1522.88,1522.88,0,1,0,0,0,62
8205339031336554637C888,142218,00:23.3,D,36,Chargedoff,2008/1/29 0:00,0.25757,0.25,0.23,,,0,GA,Other,Full-time,20,FALSE,FALSE,600,619,1989/8/21 0:00,5,4,31,4,10,2,30,3,8313,43,1,0,0,0,50,26,0.53,0,0.17,"$50,000-74,999",TRUE,4333.333333,,,,,,,,,2322,8,82,4000,2007/5/31 0:00,Q2 2007,323B338956118966577AC0C,159.04,467.24,229.94,237.3,-9.89,0,3770.06,3770.06,270.14,1,0,0,0,59
195734226930237372C8A5E,346804,39:56.9,D,36,Chargedoff,2009/10/18 0:00,0.2544,0.2316,0.2216,,,4,AR,Waiter/Waitress,Full-time,2,FALSE,FALSE,620,639,2003/6/9 0:00,3,1,10,2,96,0,2,2,641,4,0,0,0,0,0,8,0.44,1,0.15,"$1-24,999",TRUE,1020.833333,,,,,,,,,1727,16,69,1500,2008/6/17 0:00,Q2 2008,F7C2342221602884120B35C,58.19,640.09,354.82,285.27,-12.32,0,1145.18,1145.18,0,1,1,1,50,60
954E35330204452477BE222,541521,28:19.8,,36,Chargedoff,2013/1/30 0:00,0.29486,0.2561,0.2461,3,5,3,NY,Religious,Employed,124,FALSE,FALSE,720,739,1998/5/15 0:00,3,3,20,4,88,2,4,3,22776,42,2,1,551,0.05,9000,15,0.73,0,0.2,"$1-24,999",TRUE,1025,,,,,,,,,526,14,28,3000,2011/11/30 0:00,Q4 2011,167F35304922593403467D4,120.25,1082.25,552.76,529.49,-20.67,0,2447.24,2447.24,0,1,0,0,0,5
9598338463225885443C4E0,110680,58:19.1,C,36,Chargedoff,2008/5/26 0:00,0.24753,0.24,0.23,,,0,MI,Other,Full-time,232,TRUE,FALSE,640,659,1993/4/29 0:00,8,8,16,6,15,1,10,1,1019,4,1,0,93,0,0,14,0.71,0,0.34,"$25,000-49,999",TRUE,3083.333333,,,,,,,,,2235,14,84,10000,2007/3/26 0:00,Q1 2007,6F4933834499284522EA66B,392.33,3500.97,1719.79,1781.18,-57.99,-437.23,8296.34,8280.21,1200,1,0,0,0,94
16683398024071663C29AED,195753,27:06.7,C,36,Chargedoff,2009/5/13 0:00,0.16014,0.153,0.143,,,0,MI,Other,Full-time,24,FALSE,FALSE,640,659,1997/4/11 0:00,2,2,11,1,35,7,14,4,1356,6,1,0,1180,0.79,302,7,0.55,0,0.06,"$25,000-49,999",TRUE,2916.666667,,,,,,,,,1883,21,78,3700,2007/9/12 0:00,Q3 2007,ED773398822876384844A4C,128.81,1932.15,1339.14,593.01,-38.75,0,2360.85,2360.86,0,1,0,0,0,131
823E33843626626352D95BB,117422,39:17.2,HR,36,Chargedoff,2008/1/10 0:00,0.26526,0.25,0.23,,,0,TX,Other,Full-time,36,FALSE,TRUE,540,559,1986/6/14 0:00,1,3,28,1,15,3,22,11,5322,23,1,0,487,1,0,23,0.34,0,0.44,"$25,000-49,999",TRUE,3500,,,,,,,,,2372,9,83,3800,2007/4/11 0:00,Q2 2007,E3523384920488677A46BA8,151.09,576.97,279.78,297.19,-12.39,0,3520.21,3520.22,0,1,0,0,0,98
BC1A3543157213939A12A5F,574968,25:34.3,,36,Chargedoff,2013/12/9 0:00,0.26681,0.2287,0.2187,3,7,2,AK,Military Enlisted,Employed,248,FALSE,FALSE,600,619,1992/7/3 0:00,5,4,17,3,113,0,1,2,70,1,0,0,2686,0.88,116,12,0.64,0,0.11,"$75,000-99,999",TRUE,6250,1,17,17,0,0,1000,0,-48,213,20,23,6500,2012/4/9 0:00,Q2 2012,80D63368397304339BC1195,251.17,3772.55,2117.09,1655.46,-71.09,0,4382.91,4382.91,0,1,0,0,0,56
8.29E+78,182085,48:40.6,HR,36,Chargedoff,2009/6/17 0:00,0.25517,0.24,0.22,,,0,MI,Other,Full-time,193,TRUE,TRUE,540,559,1997/9/28 0:00,1,2,24,1,0,0,0,12,2164,3,1,0,0,0,0,18,0.5,0,0.03,"$50,000-74,999",TRUE,4166.666667,,,,,,,,,1848,23,79,3000,2007/8/16 0:00,Q3 2007,2CE733948467464352767DB,117.7,1965.49,1151.11,814.38,-35.41,0,1848.89,1848.89,0,1,0,0,0,29
30C234640074142016B152D,425786,38:46.4,,36,Chargedoff,2012/12/14 0:00,0.38593,0.35,0.34,2,6,3,WI,Realtor,Self-employed,30,TRUE,TRUE,660,679,1978/7/11 0:00,18,16,40,9,424,2,9,1,314,14,0,0,16454,0.72,3081,33,0.69,0,,"$1-24,999",FALSE,1875,2,45,45,0,0,2200,730.51,1,512,38,53,1150,2009/10/14 0:00,Q4 2009,9AFE3364371405795C69752,52.02,1762.16,976.64,785.52,-20.67,-34.73,173.35,150.44,64.58,1,0,0,0,18
67533419328502944F7D67C,319007,53:44.5,HR,36,Chargedoff,2009/6/9 0:00,0.37453,0.35,0.34,,,4,MA,Computer Programmer,Full-time,20,FALSE,TRUE,540,559,2005/1/5 0:00,7,7,13,6,151,1,19,2,238,0,3,0,2531,1.05,26,9,0.63,0,0.07,"$75,000-99,999",TRUE,6291.666667,1,6,6,0,0,4000,0,0,1856,14,70,2999,2008/5/8 0:00,Q2 2008,8FFD33713832978764F577B,135.66,1070.28,374.33,695.95,-19.89,0,2624.66,2624.67,0,1,0,0,0,26
BA4233826751552647AC35C,106855,40:52.0,HR,36,Chargedoff,2008/4/15 0:00,0.23831,0.2233,0.2133,,,0,IL,Clerical,Full-time,18,FALSE,TRUE,520,539,1995/8/9 0:00,10,8,15,4,120,5,9,1,288,8,1,1,1726,1.23,61,12,0.64,4,0.39,"$1-24,999",TRUE,1977.333333,,,,,,,,,2276,13,84,2000,2007/3/16 0:00,Q1 2007,3D6F3382477397034237177,76.72,613.76,335.39,278.37,-12.47,0,1664.6,1664.61,0,1,0,0,0,61
006F3480024521251DEAF76,451915,40:54.6,,36,Chargedoff,2012/1/7 0:00,0.36438,0.34,0.33,1,3,1,GA,Sales - Commission,Self-employed,101,TRUE,FALSE,640,659,1994/9/22 0:00,9,10,16,6,217,1,10,1,467,5,0,0,10014,0.93,238,14,0.85,0,,"$100,000+",FALSE,8333.333333,1,25,24,1,0,10000,415.65,-35,915,21,47,2500,2010/4/7 0:00,Q2 2010,443C3412006847989762BA4,111.68,1786.88,811.43,975.45,-28.7,0,1688.57,1688.57,0,1,0,0,0,43
EB723409822911004471CB7,263293,05:37.6,E,36,Chargedoff,2011/4/26 0:00,0.37453,0.35,0.34,,,4,CA,Other,Full-time,24,FALSE,FALSE,560,579,1994/8/31 0:00,7,5,37,2,43,2,14,6,995,72,1,0,660,0.69,292,24,0.4,0,0.18,"$75,000-99,999",TRUE,6666.666667,,,,,,,,,1142,40,74,6000,2008/1/23 0:00,Q1 2008,0830340010233533882DA8F,271.42,8662.34,4802.62,3859.72,-109.39,-270.98,805.89,700.95,103.57,1,1,1,1028,40
005E35068034002701D1E8F,491510,23:19.1,,36,Chargedoff,2012/5/5 0:00,0.35643,0.3199,0.3099,2,5,7,CA,Other,Other,0,FALSE,FALSE,660,679,1989/4/1 0:00,6,5,23,5,45,4,4,1,143,9,0,0,777,0.2,757,20,0.8,1,0.28,"$25,000-49,999",TRUE,2416.666667,,,,,,,,,121,16,37,2500,2011/2/4 0:00,Q1 2011,32DA3505884628179F98CB7,108.87,1175.96,293.28,882.68,-19.71,-785.8,2206.72,727.24,1092.31,1,0,0,0,54
E4A03550227084764AD9451,598127,20:54.2,,36,Chargedoff,2013/3/21 0:00,0.35797,0.3177,0.3077,1,5,2,NC,Sales - Retail,Employed,94,FALSE,FALSE,660,679,2002/12/2 0:00,0,0,11,0,0,5,5,2,279,0,0,0,0,0,0,7,0.85,0,0.02,"$75,000-99,999",TRUE,6666.666667,,,,,,,,,415,10,21,3000,2012/6/19 0:00,Q2 2012,6A563546907123120A1C04A,130.28,506.12,161.75,344.37,-10.37,-123.95,2838.25,2838.25,250,1,0,0,0,43
D9FB3543863060053A77031,572277,39:19.3,,36,Chargedoff,2013/7/31 0:00,0.33973,0.2999,0.2899,2,3,2,TX,Teacher,Employed,151,TRUE,FALSE,620,639,1996/4/12 0:00,11,10,44,4,598,0,2,1,50,6,0,0,24388,0.98,373,36,0.86,1,0.51,"$50,000-74,999",TRUE,4166.666667,1,9,9,0,0,3000,2493.29,-41,121,17,24,4000,2012/3/28 0:00,Q1 2012,864C3516439297955C66AB9,169.78,1867.8,635.02,1232.78,-52.89,-771.52,3364.98,1370.05,755.5,1,0,0,0,54
AF883534846021178C13514,545081,51:58.3,,60,Chargedoff,2013/1/27 0:00,0.29495,0.2687,0.2587,3,4,13,GA,Landscaping,Employed,256,FALSE,FALSE,620,639,1999/5/10 0:00,8,8,12,6,178,0,4,1,326,0,1,0,4377,0.88,255,10,0.9,2,0.23,"$50,000-74,999",TRUE,4333.333333,1,9,9,0,0,3000,2487.95,-11,529,13,27,5500,2011/12/27 0:00,Q4 2011,EC2F350315144376421F097,167.52,1340.16,483.11,857.05,-31.89,0,5016.89,5016.89,0,1,0,0,0,18
B9AA3556832244403D749F5,630378,34:34.2,,36,Chargedoff,2013/11/3 0:00,0.2706,0.2324,0.2224,3,3,18,CO,Attorney,Self-employed,42,FALSE,FALSE,660,679,1997/11/7 0:00,6,5,50,3,100,1,2,1,1854,20,1,0,2439,0.25,1814,31,0.51,0,,"$100,000+",FALSE,9166.666667,1,9,9,0,0,4000,2564.32,-31,249,14,18,10500,2012/9/4 0:00,Q3 2012,8.74E+24,407.77,3654.93,1924.96,1729.97,-72.68,-32.62,8575.04,8575.04,0,1,0,0,0,17
C8983411574748535D72017,269668,51:42.8,D,36,Chargedoff,2010/4/6 0:00,0.25517,0.24,0.23,,,4,MI,Administrative Assistant,Full-time,298,TRUE,FALSE,600,619,1984/7/1 0:00,12,9,35,5,118,2,6,2,94,63,0,0,1406,1.23,82,30,0.36,0,0.15,"$50,000-74,999",TRUE,4166.666667,,,,,,,,,1435,26,73,2500,2008/2/5 0:00,Q1 2008,F44234109857671352C9F24,98.08,2029.68,1072.08,957.6,-38.61,-150.06,1427.92,1218.38,182.78,1,0,0,0,37
844635297443017776EAC1D,535539,04:13.9,,36,Chargedoff,2014/2/14 0:00,0.35132,0.3149,0.3049,2,5,7,FL,Other,Self-employed,77,FALSE,FALSE,680,699,2006/6/16 0:00,4,4,11,4,214,0,0,2,3278,0,0,0,1008,0.14,5992,9,0.72,0,,"$75,000-99,999",FALSE,6500,,,,,,,,,146,27,28,7500,2011/11/15 0:00,Q4 2011,000035297015484885C64F8,324.54,7139.88,3734.22,3405.66,-108.15,0,3765.78,3765.78,0,1,0,0,0,12
317034221131329870EEEF5,347304,34:08.7,E,36,Chargedoff,2009/12/19 0:00,0.37453,0.35,0.34,,,4,WA,Other,Full-time,348,TRUE,FALSE,580,599,1990/11/9 0:00,1,1,24,4,0,3,11,7,16095,52,0,0,0,0,0,21,0.61,1,0.01,"$75,000-99,999",TRUE,6666.666667,,,,,,,,,1665,18,69,2000,2008/6/18 0:00,Q2 2008,9FBF34223530833334A23BC,90.47,1146.11,463.44,682.67,-19.5,0,1536.56,1536.56,0,1,0,0,0,14
499534038270768957066B0,226068,23:03.6,B,36,Chargedoff,2008/11/7 0:00,0.35805,0.35,0.34,,,0,CA,Executive,Full-time,70,FALSE,FALSE,680,699,1995/1/26 0:00,12,9,61,7,31,10,56,3,3960,8,0,0,528,0,496,55,0.91,0,0.11,"$100,000+",TRUE,10833.33333,,,,,,,,,2073,12,76,4500,2007/11/6 0:00,Q4 2007,7CBA339636579020533F5A7,203.56,1411.69,597.87,813.82,-14.38,-81.42,3902.13,3902.13,0,1,0,0,0,54
C68D34184468356718224B5,317342,18:57.8,E,36,Chargedoff,2010/7/28 0:00,0.11853,0.0975,0.0875,,,1,CA,Other,Self-employed,51,FALSE,TRUE,560,579,1995/1/20 0:00,5,4,22,5,827,2,4,1,308,0,0,0,23289,0.95,1211,17,0.94,0,,$0 ,FALSE,0,,,,,,,,,1442,27,71,5000,2008/4/29 0:00,Q2 2008,BB343418377981030E6EA55,160.75,3536.5,2880.01,656.49,-67.33,0,2119.98,2119.99,0,1,0,0,0,1
31823424386322175762B4B,354634,24:29.4,E,36,Chargedoff,2009/10/2 0:00,0.36133,0.337,0.327,,,1,KY,Accountant/CPA,Full-time,1,FALSE,FALSE,560,579,1996/2/1 0:00,2,2,37,3,42,0,1,7,1210,36,1,0,1072,1.78,0,22,0.43,0,0.17,"$50,000-74,999",TRUE,4166.666667,,,,,,,,,1743,15,68,1000,2008/7/1 0:00,Q3 2008,75823423200246433B7C607,44.5,391,110.4,280.6,-8.06,0,889.6,889.6,0,1,0,0,0,24
84D634124564661743CEFD0,273200,14:37.9,E,36,Chargedoff,2008/9/11 0:00,0.36986,0.3495,0.3395,,,1,CA,Postal Service,Full-time,231,FALSE,TRUE,560,579,1986/9/1 0:00,1,2,21,3,43,0,12,13,21393,14,3,1,280,0,0,12,0.29,0,0.08,"$25,000-49,999",TRUE,4108.833333,1,22,21,1,0,3000,1594.9,0,2127,7,73,3000,2008/2/13 0:00,Q1 2008,FF1E336487782212807BE27,135.62,271.24,101.88,169.36,-4.84,0,2898.12,2898.12,0,1,0,0,0,40
A26235596352644264E026D,653227,36:07.6,,60,Chargedoff,2013/8/23 0:00,0.23656,0.2118,0.2018,4,4,2,MN,Other,Full-time,148,FALSE,FALSE,660,679,1990/9/17 0:00,1,0,13,1,0,0,1,1,484,14,0,0,0,0,0,13,0.69,0,0.12,"$25,000-49,999",TRUE,3333.333333,1,35,35,0,0,10200,0,-83,321,10,17,12000,2012/10/23 0:00,Q4 2012,9C4A34231851906526252DC,325.86,1914.3,597.52,1316.78,-48.71,-51,11402.48,11402.48,0,1,0,0,0,157
B37A33910856961167E4162,142257,26:28.7,E,36,Chargedoff,2008/5/30 0:00,0.30564,0.29,0.25,,,0,GA,Other,Full-time,13,TRUE,TRUE,560,579,1981/8/1 0:00,11,11,47,11,183,25,38,4,2110,14,3,0,1833,0.03,47493,39,0.67,4,0.03,"$100,000+",TRUE,13333.33333,,,,,,,,,2231,12,82,5000,2007/5/30 0:00,Q2 2007,340933849900178806BFB90,209.53,1329.06,515.59,813.47,-30.88,0,4484.43,4484.41,0,1,0,0,0,64
C9F0338271703776021CFC0,105955,31:52.8,HR,36,Chargedoff,2007/12/14 0:00,0.25466,0.2395,0.2195,,,0,CA,Other,Full-time,12,FALSE,TRUE,520,539,1999/12/16 0:00,6,3,12,1,50,4,6,4,4322,25,0,0,287,0.95,13,9,0.22,3,0.17,"$25,000-49,999",TRUE,2500,,,,,,,,,2399,9,84,2550,2007/3/15 0:00,Q1 2007,0024338266582436239749A,99.98,375.69,148.96,226.73,-9.8,0,2401.04,2401.04,0,1,0,0,0,73
30A134207705263977A76B0,332678,52:32.4,HR,36,Chargedoff,2009/4/28 0:00,0.37453,0.35,0.34,,,4,FL,Other,Full-time,12,FALSE,FALSE,520,539,1999/10/12 0:00,6,1,15,0,0,2,4,3,446,10,0,0,0,0,0,8,0.25,1,0.23,"$25,000-49,999",TRUE,3750,,,,,,,,,1899,11,70,1500,2008/5/27 0:00,Q2 2008,B3A73419562833004247588,67.85,392.1,126.32,265.78,-7.7,0,1373.68,1373.68,0,1,0,0,0,4
AD753526247011505356DBF,528465,15:40.3,,36,Chargedoff,2013/9/25 0:00,0.30532,0.2699,0.2599,3,6,1,SC,Other,Employed,56,TRUE,FALSE,700,719,1995/7/19 0:00,13,13,53,14,291,1,9,2,5318,23,0,0,5868,0.09,14648,40,0.9,1,0.16,"$25,000-49,999",TRUE,3333.333333,,,,,,,,,288,24,30,5000,2011/9/26 0:00,Q3 2011,725A3526802704628914776,204.1,3877.9,2141.64,1736.26,-64.34,0,2858.36,2858.36,0,1,0,0,0,1
6F6D35001131787449BCBF4,483707,18:45.9,,36,Chargedoff,2012/12/24 0:00,0.15549,0.134,0.124,5,8,7,MO,Teacher,Full-time,130,TRUE,FALSE,780,799,1989/4/10 0:00,7,7,34,3,260,1,2,1,315,0,0,0,4208,0.2,16692,22,0.91,0,0.35,"$25,000-49,999",TRUE,3750,2,60,59,1,0,7600,1243.27,69,563,25,40,4100,2010/11/24 0:00,Q4 2010,5.60634E+22,138.94,2778.8,2075.42,703.38,-52.47,0,2024.58,2024.58,0,1,0,0,0,80
CB6F354317981074162EE09,573747,41:56.7,,36,Chargedoff,2013/1/17 0:00,0.33973,0.2999,0.2899,2,1,1,MS,Other,Full-time,70,TRUE,FALSE,600,619,2003/4/10 0:00,17,16,34,12,513,6,31,1,15942,4,0,0,7485,0.68,997,32,1,1,0.24,"$75,000-99,999",TRUE,7500,1,9,9,0,0,4000,3324.4,-65,539,9,23,4000,2012/4/17 0:00,Q2 2012,CF6B346910708669618C1AB,169.78,679.12,288.94,390.18,-13.01,0,3711.06,3711.06,0,1,0,0,0,48
AF1A3557093618801F9D32C,637234,11:10.4,,36,Chargedoff,2013/8/25 0:00,0.35797,0.3177,0.3077,1,3,1,MD,Other,Employed,197,TRUE,FALSE,680,699,1998/8/1 0:00,11,10,39,7,376,0,8,1,41763,10,0,0,20479,0.69,6830,39,0.97,2,0.29,"$75,000-99,999",TRUE,6250,,,,,,,,,319,11,18,4000,2012/9/25 0:00,Q3 2012,BC6E355749763568290D182,173.71,1042.26,439.43,602.83,-18.99,0,3560.57,3560.57,0,1,0,0,0,36
BA013562182398202074D52,671546,44:16.5,,36,Chargedoff,2014/2/22 0:00,0.35797,0.3177,0.3077,1,5,1,IL,Other,Employed,126,TRUE,FALSE,680,699,1989/11/6 0:00,10,10,21,8,837,1,2,1,119,0,0,0,28367,0.97,478,18,0.8,1,0.22,"$50,000-74,999",TRUE,5250,,,,,,,,,138,15,16,2500,2012/11/23 0:00,Q4 2012,45B0355854247056644B4D1,108.57,1088.56,475.02,613.54,-19.31,0,2024.98,2024.98,0,1,0,0,0,33
AF553396867612761F69299,191774,59:23.2,D,36,Chargedoff,2008/7/4 0:00,0.29776,0.29,0.28,,,0,CA,Realtor,Full-time,52,TRUE,FALSE,600,619,1997/8/29 0:00,5,5,16,4,0,3,13,4,9350,9,0,0,0,0,0,14,0.53,0,0.21,"$25,000-49,999",TRUE,3333.333333,,,,,,,,,2043,10,78,2650,2007/9/5 0:00,Q3 2007,2723339158646511298E854,111.05,525.25,185.64,339.61,-11.71,0,2464.36,2464.36,555,1,0,0,0,34
02063383169541694EE27D2,104864,21:27.9,A,36,Chargedoff,2009/4/22 0:00,0.11445,0.1075,0.1,,,0,SC,Tradesman - Mechanic,Full-time,204,TRUE,TRUE,740,759,1986/12/1 0:00,5,4,28,4,236,0,24,1,4804,4,0,0,8249,0.82,1806,28,0.75,0,0.19,"$50,000-74,999",TRUE,5938.916667,,,,,,,,,1905,25,84,13000,2007/3/21 0:00,Q1 2007,11853380449734801B39B93,424.07,8423.8,6619.77,1804.03,-85.2,0,6380.22,6380.23,0,1,0,0,0,197
BE333399308109649D075B6,194383,36:24.8,D,36,Chargedoff,2009/4/5 0:00,0.29776,0.29,0.275,,,0,CA,Professional,Self-employed,89,FALSE,TRUE,600,619,1991/12/8 0:00,1,1,16,1,0,3,8,6,8146,15,0,0,159,0,0,11,0.25,0,0.12,"$1-24,999",TRUE,1250,,,,,,,,,1921,19,78,3500,2007/9/5 0:00,Q3 2007,170E3393328715826504743,146.67,2052.87,1017.93,1034.94,-31.04,-64.67,2501.71,2482.07,0,1,0,0,0,40
2F993552915471661ECFA22,617701,24:12.8,,36,Chargedoff,2013/8/31 0:00,0.33051,0.2909,0.2809,2,6,2,CA,Sales - Retail,Employed,253,FALSE,FALSE,680,699,1994/5/2 0:00,0,0,29,1,0,2,2,3,7017,23,1,0,0,0,0,27,0.88,0,0.07,"$25,000-49,999",TRUE,3833.333333,,,,,,,,,313,13,19,4000,2012/8/1 0:00,Q3 2012,1C993554323842610CBBD01,167.82,1327.56,431.08,896.48,-11.24,-171.18,3568.92,3568.92,0,1,0,0,0,29
027835585149721599C363E,642782,58:39.7,,36,Chargedoff,2013/3/29 0:00,0.35797,0.3177,0.3077,1,5,1,NY,Other,Not employed,9,TRUE,FALSE,680,699,1986/2/19 0:00,8,8,19,8,348,3,3,1,838,0,0,0,13437,0.25,39873,18,0.77,2,,Not employed,FALSE,0,,,,,,,,,468,7,18,4000,2012/9/27 0:00,Q3 2012,984335451889299092F12EE,173.71,173.71,69.26,104.45,-3.29,0,3930.74,3930.74,0,1,0,0,0,77
01DE3419531127429B47F5E,321248,04:58.4,C,36,Chargedoff,2009/4/9 0:00,0.2021,0.18,0.17,,,1,NE,Other,Full-time,178,TRUE,TRUE,660,679,1993/12/2 0:00,8,7,26,3,367,3,9,2,15467,15,0,0,19573,0.93,51,25,0.8,1,0.24,"$25,000-49,999",TRUE,3333.333333,1,10,9,1,0,4000,3068.42,0,1918,11,70,4000,2008/5/8 0:00,Q2 2008,D15D337448940494496F5AE,144.61,867.66,524.17,343.49,-19.09,0,3475.83,3475.83,0,1,1,0,0,126
87C035811367190822CCEC3,811118,05:50.9,,60,Chargedoff,2014/1/19 0:00,0.24282,0.2179,0.2079,4,5,1,NY,Other,Self-employed,22,TRUE,FALSE,680,699,1993/8/1 0:00,19,16,39,16,778,1,3,3,7906,1,2,0,36822,0.39,50918,35,0.68,0,,"$75,000-99,999",FALSE,6250,,,,,,,,,172,7,9,10000,2013/6/19 0:00,Q2 2013,9AF235812987720492DC5B9,275,544.0301,187.61,356.4201,-16.63,0,9812.39,9812.39,0,1,0,0,0,1
6B293384615847972A30A49,114249,58:04.7,HR,36,Chargedoff,2008/11/3 0:00,0.26021,0.245,0.215,,,0,,Teacher,Full-time,19,FALSE,TRUE,520,539,1996/3/1 0:00,3,3,18,3,67,6,8,2,1026,9,1,0,781,0.97,19,11,0.5,3,0.12,"$50,000-74,999",TRUE,4208.333333,,,,,,,,,2077,19,83,2800,2007/4/2 0:00,Q2 2007,444C33837645980731FA33A,110.59,1503.02,859.09,643.93,-28.63,0,1940.91,1940.91,0,1,0,0,0,84
74D53542046926112F5FE78,568434,03:53.2,,36,Chargedoff,2013/6/24 0:00,0.35797,0.3177,0.3077,1,5,2,NY,Other,Employed,93,TRUE,FALSE,700,719,1994/8/12 0:00,4,4,7,1,22,1,11,2,100,0,0,0,22,0.04,478,5,0.71,1,0.15,"$25,000-49,999",TRUE,2916.666667,,,,,,,,,381,16,24,4000,2012/3/22 0:00,Q1 2012,AC9F3541654389914390A2C,173.71,1737.1,758.23,978.87,-30.8,0,3241.77,3241.77,0,1,0,0,0,91
31393533419103402F4A2A7,545019,38:59.2,,36,Chargedoff,2013/2/27 0:00,0.34731,0.3073,0.2973,2,1,7,OH,Professional,Employed,3,TRUE,FALSE,600,619,1997/6/25 0:00,16,14,53,7,436,6,13,1,237,0,0,0,14141,0.98,539,51,0.96,5,0.22,"$100,000+",TRUE,12083.33333,1,9,8,1,0,4000,3344.38,-68,498,14,27,2000,2011/12/28 0:00,Q4 2011,23DB3507824114602038EC0,85.7,771.3,342.1,429.2,-13.97,0,1657.9,1657.9,0,1,0,0,0,21
884E3423139504491142E96,343489,50:19.6,HR,36,Chargedoff,2011/6/11 0:00,0.37453,0.35,0.34,,,4,TN,Other,Retired,107,FALSE,FALSE,520,539,2000/7/12 0:00,0,0,15,0,0,0,4,12,4444,8,0,0,0,0,0,7,0.07,0,0.03,"$1-24,999",TRUE,1458.333333,,,,,,,,,1125,37,69,1000,2008/6/9 0:00,Q2 2008,413534183587419091C1BED,45.24,1417.94,756.15,661.79,-18.06,-15.38,284.9,243.85,0,1,0,0,0,8
2FF434006556760940890EE,207844,51:09.1,E,36,Chargedoff,2009/1/4 0:00,0.30564,0.29,0.28,,,0,MT,Other,Full-time,26,TRUE,FALSE,560,579,1986/2/26 0:00,8,8,30,6,979,0,13,1,89,0,3,1,55438,0.84,3561,21,0.76,0,0.19,"$50,000-74,999",TRUE,5250,,,,,,,,,2014,15,77,3500,2007/10/3 0:00,Q4 2007,8A9D3398804661686162B98,146.67,1473.36,538.77,934.59,-21.89,-51,2961.23,2961.23,0,1,0,0,0,47
36773535632160303C0A75A,550163,53:13.8,,60,Chargedoff,2012/7/13 0:00,0.27246,0.2468,0.2368,4,7,13,NC,Construction,Employed,360,FALSE,FALSE,640,659,1991/5/1 0:00,4,4,16,3,106,2,3,2,495,0,0,0,2968,0.2,8731,14,0.87,1,0.17,"$25,000-49,999",TRUE,3750,,,,,,,,,727,6,26,7000,2012/1/13 0:00,Q1 2012,DCD2353631236894878A50E,204.15,204.15,57.42,146.73,-5.95,0,6942.58,6942.58,0,1,0,0,0,141
